,TimeStamp,TimeElapsed,Category,Acc-X,Acc-Y,Acc-Z,TimeInterval,Acc-Y-Adjusted,V-btw2,V(t),S-btw2,S(t)
1219,1591401281.89,48.66000008583069,Acceleration,0.1413879395,0.136505127,-0.9859924315999999,0.040000200271606445,-0.7950457042876962,-0.0318815410170812,5.988411349872591,0.24017528731649007,524.2373619745695
1220,1591401281.93,48.700000047683716,Acceleration,0.1407928467,0.1358337402,-0.9866027831999999,0.039999961853027344,-0.7902505789223631,-0.0317058954270742,5.956705454445516,0.2389021082513401,524.4762640828208
1221,1591401281.97,48.74000000953674,Acceleration,0.1420898438,0.1346435547,-0.9867248534999999,0.039999961853027344,-0.7851763195036963,-0.03150850791963778,5.925196946525879,0.2376378213901249,524.7139019042108
1222,1591401282.01,48.77999997138977,Acceleration,0.1420593262,0.1362304688,-0.9897766112999999,0.039999961853027344,-0.7805406993956963,-0.0313143105143057,5.893882636011573,0.23638136621969622,524.9502832704305
1223,1591401282.05,48.8199999332428,Acceleration,0.140625,0.1363372803,-0.9830322266,0.039999961853027344,-0.776752450726363,-0.031145833299431578,5.862736802712141,0.23513216453475416,525.1854154349653
1224,1591401282.09,48.859999895095825,Acceleration,0.1443023682,0.1341094971,-0.9843597412,0.039999961853027344,-0.7724059338196962,-0.030983138143069917,5.831753664569071,0.23388958629092022,525.4193050212563
1225,1591401282.13,48.90000009536743,Acceleration,0.14503479,0.1333618164,-0.9836883545,0.040000200271606445,-0.7683983654623627,-0.0308162402753173,5.800937424293753,0.2326549866261223,525.6519600078824
1226,1591401282.17,48.94000005722046,Acceleration,0.1434020996,0.1307220459,-0.9807739258,0.039999961853027344,-0.763463673070363,-0.030637211552704866,5.7703002127410485,0.23142453203685318,525.8833845399192
1227,1591401282.21,48.980000019073486,Acceleration,0.1439666748,0.1305236816,-0.9867553711,0.039999961853027344,-0.7573127534423629,-0.03041549952374614,5.739884713217302,0.2302034789798122,526.113588018899
1228,1591401282.25,49.019999980926514,Acceleration,0.1426544189,0.1319122314,-0.9891204834,0.039999961853027344,-0.7531357107450296,-0.030208940474229718,5.709675772743072,0.2289909913361721,526.3425790102352
1229,1591401282.29,49.05999994277954,Acceleration,0.1405792236,0.13331604,-0.9871673584,0.039999961853027344,-0.748111296674363,-0.030024911514373583,5.679650861228699,0.22778631544526956,526.5703653256805
1230,1591401282.33,49.09999990463257,Acceleration,0.1390380859,0.1330871582,-0.987991333,0.039999961853027344,-0.7444327077836965,-0.029850851621143527,5.649800009607556,0.2265888013245988,526.7969541270052
1231,1591401282.37,49.139999866485596,Acceleration,0.1380157471,0.134475708,-0.9860839844,0.039999961853027344,-0.7412824798823632,-0.029714275415552875,5.620085734192003,0.22539749991997954,527.0223516269251
1232,1591401282.41,49.1800000667572,Acceleration,0.1398773193,0.132232666,-0.9904327393000001,0.040000200271606445,-0.73816215922903,-0.02958904092760512,5.590496693264398,0.224212771129804,527.2465643980549
1233,1591401282.45,49.22000002861023,Acceleration,0.1389312744,0.1289978027,-0.9898834229000001,0.039999961853027344,-0.7329882089836965,-0.029422979304288097,5.56107371396011,0.22303119544516445,527.4695955935001
1234,1591401282.49,49.25999999046326,Acceleration,0.1435852051,0.1284484863,-0.9859313965000001,0.039999961853027344,-0.7277245370596965,-0.02921422705998327,5.531859486900127,0.221858452436295,527.6914540459364
1235,1591401282.53,49.299999952316284,Acceleration,0.1423797607,0.125869751,-0.9850769043000001,0.039999961853027344,-0.7212147307823633,-0.028978757720517882,5.502880729179609,0.2206945938506281,527.9121486397871
1236,1591401282.57,49.33999991416931,Acceleration,0.1463775635,0.1261749268,-0.9844360352,0.039999961853027344,-0.7156818938876965,-0.028737905086773072,5.474142824092836,0.21954026169534024,528.1316889014824
1237,1591401282.61,49.37999987602234,Acceleration,0.1432952881,0.125869751,-0.9823455811,0.039999961853027344,-0.7089128915916967,-0.0284918685375987,5.445650955555237,0.2183956673144241,528.3500845687969
1238,1591401282.65,49.420000076293945,Acceleration,0.1455535889,0.12289428710000001,-0.981628418,0.040000200271606445,-0.7001301360343635,-0.02818100164817655,5.4174699539070605,0.21726350597658373,528.5673480747735
1239,1591401282.69,49.46000003814697,Acceleration,0.1424560547,0.1235961914,-0.9840698242,0.039999961853027344,-0.6932614429770299,-0.027867805003392636,5.389602148903668,0.21614123592767256,528.7834893107012
1240,1591401282.73,49.5,Acceleration,0.1411743164,0.124206543,-0.9877319336,0.039999961853027344,-0.6872799976890296,-0.027610802481582895,5.361991346422085,0.21503166483614353,528.9985209755373
1241,1591401282.77,49.53999996185303,Acceleration,0.1394805908,0.12448120119999999,-0.9849090576,0.039999961853027344,-0.6832026458183631,-0.02740962673026589,5.33458171969182,0.213931257301338,529.2124522328386
1242,1591401282.81,49.579999923706055,Acceleration,0.1382598877,0.1269683838,-0.9844818115,0.039999961853027344,-0.6808798512556964,-0.02728162392367233,5.307300095768148,0.21283743333141203,529.42528966617
1243,1591401282.85,49.61999988555908,Acceleration,0.1379852295,0.1257629395,-0.9881744385,0.039999961853027344,-0.6768623138810299,-0.0271548174058579,5.28014527836229,0.21174870554311415,529.6370383717131
1244,1591401282.89,49.66000008583069,Acceleration,0.1377716064,0.1234588623,-0.9865722656,0.040000200271606445,-0.6704222911170299,-0.026945827011387286,5.253199451350903,0.21066794935919897,529.8477063210722
1245,1591401282.93,49.700000047683716,Acceleration,0.1423034668,0.12200927730000001,-0.9894561768000001,0.039999961853027344,-0.6631847422623629,-0.026672115231052337,5.22652733611985,0.20959433586448944,530.0573006569367
1246,1591401282.97,49.74000000953674,Acceleration,0.1400299072,0.11996459960000001,-0.9889373779,0.039999961853027344,-0.6537041514410296,-0.026337752756405538,5.200189583363445,0.20853413951582325,530.2658347964525
1247,1591401283.01,49.77999997138977,Acceleration,0.1412658691,0.1171417236,-0.9895935059000001,0.039999961853027344,-0.6438447357396961,-0.025950952994833555,5.174238630368611,0.20748836639812643,530.4733231628506
1248,1591401283.05,49.8199999332428,Acceleration,0.1408691406,0.1202850342,-0.9933166504000001,0.039999961853027344,-0.6381523936530296,-0.025639918135699793,5.1485987122329115,0.20645654995953355,530.6797797128102
1249,1591401283.09,49.859999895095825,Acceleration,0.142074585,0.1189422607,-0.9888458252,0.039999961853027344,-0.631941659594363,-0.025401856839826292,5.123196855393085,0.20543571543356762,530.8852154282438
1250,1591401283.13,49.90000009536743,Acceleration,0.1434020996,0.1214294434,-0.983505249,0.040000200271606445,-0.6290406586290296,-0.025219772633945137,5.09797708275914,0.2044245022685067,531.0896399305122
1251,1591401283.17,49.94000005722046,Acceleration,0.1430511475,0.1215209961,-0.987197876,0.039999961853027344,-0.6260000905716965,-0.02510079104601195,5.072876291713128,0.2034168734958126,531.2930568040081
1252,1591401283.21,49.980000019073486,Acceleration,0.1432952881,0.1215820313,-0.9837188721,0.039999961853027344,-0.6231987803676966,-0.024983953592210277,5.047892338120918,0.20241517955833882,531.4954719835664
1253,1591401283.25,50.019999980926514,Acceleration,0.141418457,0.12059021,-0.9812927245999999,0.039999961853027344,-0.6216934499956963,-0.02489782086283292,5.022994517258085,0.2014175450206573,531.696889528587
1254,1591401283.29,50.05999994277954,Acceleration,0.1439208984,0.1184844971,-0.9857482909999999,0.039999961853027344,-0.6183538097196963,-0.0248009215422834,4.998193595715802,0.20042357112048326,531.8973130997075
1255,1591401283.33,50.09999990463257,Acceleration,0.1403198242,0.1174163818,-0.9872894287,0.039999961853027344,-0.6139175710690297,-0.024645404112063184,4.973548191603738,0.19943464555051016,532.096747745258
1256,1591401283.37,50.139999866485596,Acceleration,0.1401824951,0.1170043945,-0.9868011475,0.039999961853027344,-0.6090327240250297,-0.024458982575955454,4.9490892090277825,0.1984525587533416,532.2952003040114
1257,1591401283.41,50.1800000667572,Acceleration,0.1389770508,0.1170959473,-0.9931488037,0.040000200271606445,-0.6025827321783632,-0.024232430450154763,4.924856778577627,0.19747990848762065,532.492680212499
1258,1591401283.45,50.22000002861023,Acceleration,0.1379699707,0.11898803710000001,-0.9885406494,0.039999961853027344,-0.598156462610363,-0.02401476099349191,4.900842017584136,0.1965137885129036,532.6891940010119
1259,1591401283.5,50.269999980926514,Acceleration,0.1403656006,0.12013244630000001,-0.9919586182,0.04999995231628418,-0.5959832041570297,-0.029853463198676558,4.870988554385459,0.24429553132064386,532.9334895323325
1260,1591401283.53,50.299999952316284,Acceleration,0.1402740479,0.11795043949999999,-0.9897460938,0.029999971389770508,-0.5933314301276964,-0.01783970250098858,4.8531488518844705,0.14586192198914752,533.0793514543217
1261,1591401283.57,50.33999991416931,Acceleration,0.1406097412,0.1156768799,-0.9885559081999999,0.039999961853027344,-0.5905301199236965,-0.02367720842066077,4.82947164346381,0.193652225225636,533.2730036795473
1262,1591401283.61,50.37999987602234,Acceleration,0.1396179199,0.11329650880000001,-0.9877319336,0.039999961853027344,-0.5880179129210299,-0.023570938177874735,4.805900705285936,0.19270726319485215,533.4657109427421
1263,1591401283.65,50.420000076293945,Acceleration,0.142074585,0.1129760742,-0.9925689697,0.040000200271606445,-0.58324272572103,-0.023425330057966032,4.782475375227969,0.19176848175001854,533.6574794244922
1264,1591401283.69,50.46000003814697,Acceleration,0.1374969482,0.1139221191,-0.9878234862999999,0.039999961853027344,-0.5799628998756967,-0.023264090325547937,4.759211284902421,0.19083355120937778,533.8483129757016
1265,1591401283.73,50.5,Acceleration,0.142074585,0.1126098633,-0.9844818115,0.039999961853027344,-0.5742007742103634,-0.023083251467796145,4.736128033434625,0.18990660525751624,534.0382195809591
1266,1591401283.77,50.53999996185303,Acceleration,0.1365661621,0.1139831543,-0.9855499268000001,0.039999961853027344,-0.56927605090103,-0.022869514692138278,4.713258518742486,0.188987550810797,534.2272071317699
